1000168,1,84859414
1000169,8,57143882
1000170,4,29641705
1000171,7,77783752
1000172,8,1430789
1000173,4,44000933
1000174,5,64996842
1000175,5,84833686
1000176,3,57130763
1000177,8,51427981
1000178,10,16747993
1000179,7,49862139
1000180,1,89555331
1000181,8,24266269
1000182,6,63072601
1000183,1,23280079
1000184,7,39435890
1000185,8,20951502
1000186,2,82086537
1000187,10,59186666
1000188,6,47010230
1000189,7,86380590
1000190,9,35961393
1000191,6,74011675
1000192,3,40785631
1000193,10,1761250
1000194,10,86912800
1000195,9,39628273
1000196,5,27114336
1000197,6,73050407
1000198,1,62780947
1000199,8,64234389
1000200,7,68471889
1000201,8,71265735
1000202,9,46032444
1000203,3,41702973
1000204,6,47699839
1000205,2,79812123
1000206,2,99211453
1000207,5,26675581
1000208,4,12461810
1000209,1,52951757
1000210,2,83604362
1000211,8,92325586
1000212,7,28764999
1000213,3,38869177
1000214,3,44821591
1000215,5,27136375
1000216,2,73391179
1000217,5,69134951
1000218,2,36700171
1000219,4,2481747
1000220,1,70844907
1000221,5,13576282
1000222,5,95607022
1000223,4,7119432
1000224,10,14340943
1000225,2,65860749
1000226,7,14478440
1000227,6,27359244
1000228,6,16189899
1000229,6,86972323
1000230,9,11935485
1000231,5,24824975
1000232,6,92415267
1000233,10,75707510
1000234,3,49662190
1000235,10,35226998
1000236,1,88370976
1000237,5,13533150
1000238,6,33555660
1000239,5,23831107
1000240,1,59147310
1000241,4,45844364
1000242,10,94697122
1000243,6,88619297
1000244,8,67852575
1000245,10,72530535
1000246,1,92933484
1000247,6,73389459
1000248,7,9476591
1000249,5,47344692
1000250,5,31378242
1000251,8,15138068
1000252,8,75905648
1000253,9,42480074
1000254,4,80511813
1000255,2,76714117
1000256,9,32528918
1000257,6,61257784
1000258,6,24592343
1000259,6,14634896
1000260,7,16132511
1000261,5,37136678
1000262,7,81141382
1000263,4,27821192
1000264,2,14161432
1000265,5,97377879
1000266,9,17385073
1000267,5,22224589
1000268,8,83762798
1000269,5,10156143
1000270,9,45591870
1000271,4,39013723
1000272,6,54828242
1000273,9,12813376
1000274,5,15927902
1000275,10,29021568
1000276,7,70863100
1000277,6,33508461
1000278,10,95985263
1000279,4,82761152
1000280,9,47967295
1000281,4,56348647
1000282,2,68125103
1000283,2,25692437
1000284,5,37881335
1000285,7,65483085
1000286,7,48914295
1000287,6,90937333
1000288,4,51677448
1000289,9,53448887
1000290,1,6404254
1000291,3,5422075
1000292,6,24779610
1000293,1,72785384
1000294,1,73387707
1000295,8,1001753
1000296,7,58012800
1000297,1,17069451
1000298,6,46603216
1000299,1,82423311
1000300,9,43378971
1000301,10,19275433
1000302,3,54026314
1000303,5,77859368
1000304,6,97101001
1000305,8,46799774
1000306,5,72627745
1000307,2,47334779
1000308,1,85533803
1000309,2,87171942
1000310,3,81521751
1000311,7,21478515
1000312,10,89141644
1000313,1,99237402
1000314,7,65174595
1000315,4,34681582
1000316,2,24917347
1000317,1,10565894
1000318,1,31867359
1000319,5,29882216
1000320,7,80123634
1000321,2,16038780
1000322,2,69005884
1000323,7,77376294
1000324,8,16143966
1000325,4,48840081
1000326,3,64804665
1000327,7,23475483
1000328,4,37442527
1000329,8,61113530
1000330,9,55808637
1000331,2,33113046
1000332,5,14447030
1000333,8,56773504
1000334,2,33802615
1000335,6,70252957
1000336,3,30361673
1000337,9,88503183
1000338,4,52898556
1000339,10,68236318
1000340,4,79499627
1000341,2,3948204
1000342,5,77176892
1000343,8,51297813
1000344,6,76610584
1000345,8,42116992
1000346,8,7416866
1000347,2,52658267
1000348,1,63252478
1000349,4,87645196
1000350,10,20122764
1000351,5,85219216
1000352,6,55250326
1000353,9,20969685
1000354,8,60342658
1000355,8,24123267
1000356,4,12764243
1000357,6,70741309
1000358,8,9800497
1000359,9,63737503
1000360,9,91762780
1000361,4,30939882
1000362,6,41458650
1000363,5,18835051
1000364,3,46968438
1000365,6,46697789
1000366,3,7037142
1000367,10,73106287
1000368,3,52466611
1000369,1,5590747
1000370,2,27763523
1000371,1,73475086
1000372,9,44366263
1000373,2,59634298
1000374,10,66817644
1000375,5,21108374
1000376,6,41462078
1000377,7,30334229
1000378,2,5025832
1000379,2,98861915
1000380,1,12365007
1000381,4,74924643
1000382,6,42022898
1000383,7,4957255
1000384,10,26315430
1000385,8,25210466
1000386,2,51974574
1000387,6,33712014
1000388,3,10414642
1000389,9,36650531
1000390,1,20261054
1000391,8,25608229
1000392,3,61355503
1000393,2,86858026
1000394,3,83387770
1000395,1,30646611
1000396,3,47663647
1000397,9,22227573
1000398,1,32397640
1000399,10,36189576
1000400,8,84580507
1000401,8,91608348
1000402,2,41108532
1000403,3,18803946
1000404,4,67951543
1000405,10,98755145
1000406,10,99010395
1000407,10,8669614
1000408,10,42096057
1000409,10,5551217
1000410,6,53744356
1000411,4,80151974
1000412,3,95687396
1000413,10,29489292
1000414,1,43093343
1000415,4,36238461
1000416,10,66874428
1000417,3,72620141
1000418,9,70755429
1000419,6,20824169
1000420,7,11344358
1000421,3,23103586
1000422,4,69930037
1000423,6,47247453
1000424,1,83371748
1000425,7,77791712
1000426,6,78198563
1000427,4,70021265
1000428,1,65165435
1000429,10,60389421
1000430,9,69971428
1000431,6,37804966
1000432,2,61553133
1000433,7,99248999
1000434,2,21983483
1000435,5,58996885
1000436,1,64678008
1000437,9,57595975
1000438,4,78641119
1000439,9,38455031
1000440,6,73246232
1000441,10,61224281
1000442,4,62585077
1000443,2,35682585
1000444,4,11170260
1000445,7,21163523
1000446,6,8524498
1000447,10,30665424
1000448,4,69488704
1000449,2,37750480
1000450,9,37801972
1000451,7,36827228
1000452,9,61389032
1000453,3,10681542
1000454,7,56518881
1000455,3,23811027
1000456,1,68668992
1000457,10,17894697
1000458,4,45232395
1000459,7,7572663
1000460,6,58986875
1000461,2,71560366
1000462,5,22261633
1000463,3,82385507
1000464,7,25619229
1000465,9,70541155
1000466,4,68910628
1000467,5,16181668
1000468,1,39874478
1000469,7,17893811
1000470,6,41105185
1000471,3,66120409
1000472,1,45356220
1000473,2,228270
1000474,5,19230574
1000475,10,2096887
1000476,5,59171065
1000477,1,17898678
1000478,1,12248129
1000479,5,52808945
1000480,1,76158559
1000481,1,83538266
1000482,2,12848833
1000483,5,9356378
1000484,1,75154841
1000485,10,73982288
1000486,9,8456295
1000487,10,65059548
1000488,5,13228878
1000489,1,14824700
1000490,10,96512680
1000491,4,69013990
1000492,4,48392709
1000493,4,81980770
1000494,7,45728872
1000495,9,33572862
1000496,1,40519955
1000497,7,56428183
1000498,2,24987621
1000499,3,4744068
1000500,8,55154158
1000501,4,10701080
1000502,9,86944506
1000503,4,26360040
1000504,8,97443134
1000505,8,87050236
1000506,5,36939752
1000507,10,37547374
1000508,5,92098092
1000509,4,24702197
1000510,6,28438591
1000511,9,29690959
1000512,5,15788049
1000513,2,89597203
1000514,7,63693123
1000515,6,47444827
1000516,1,3482383
1000517,9,68757432
1000518,8,73253084
1000519,9,39149313
1000520,3,47283341
1000521,7,2184442
1000522,9,11682215
1000523,1,81929870
1000524,1,58198731
1000525,1,18204520
1000526,5,92306045
1000527,8,73681159
1000528,6,6728719
1000529,8,60256599
1000530,6,24004851
1000531,2,74097624
1000532,1,17025991
1000533,6,35335092
1000534,9,18403184
1000535,10,31545271
1000536,10,21403778
1000537,8,86387471
1000538,9,80443943
1000539,2,64302309
1000540,6,75713163
1000541,7,97430912
1000542,10,38344062
1000543,8,90623268
1000544,6,89613111
1000545,3,5833250
1000546,5,20479290
1000547,6,10045686
1000548,10,38265415
1000549,2,39620236
1000550,3,95948215
1000551,1,88475394
1000552,2,80257449
1000553,7,23534971
1000554,7,74276370
1000555,10,46330571
1000556,6,9833125
1000557,7,34558810
1000558,1,92374133
1000559,10,68909721
1000560,8,96991039
1000561,1,26696929
1000562,10,55799837
1000563,5,89794627
1000564,10,25739176
1000565,4,84972184
1000566,1,50562307
1000567,10,38560304
1000568,5,26390750
1000569,4,53509343
1000570,2,61603223
1000571,7,7850653
1000572,1,11504525
1000573,7,57403644
1000574,2,57149451
1000575,10,94933877
1000576,5,85184266
1000577,6,62596457
1000578,4,86157549
1000579,9,81663139
1000580,2,83631584
1000581,7,81482367
1000582,8,10624455
1000583,9,96228534
1000584,4,92292561
1000585,8,26573688
1000586,6,8230360
1000587,9,98359410
1000588,2,21342210
1000589,8,19504657
1000590,8,48146703
1000591,5,79962834
1000592,6,91125381
1000593,6,56615679
1000594,10,53604721
1000595,8,91300579
1000596,7,9099445
1000597,9,63095078
1000598,7,45048861
1000599,8,64034682
1000600,4,9423666
1000601,9,84543458
1000602,9,92632590
1000603,4,97977813
1000604,10,8605103
1000605,1,2665573
1000606,8,83616659
1000607,4,15123009
1000608,1,92188542
1000609,3,77754716
1000610,3,80212492
1000611,9,60339565
1000612,5,60008291
1000613,8,8376673
1000614,8,27976405
1000615,7,97207027
1000616,3,89630464
1000617,7,25955654
1000618,9,97323216
1000619,2,66757898
1000620,7,31319969
1000621,9,79185878
1000622,10,9872833
1000623,9,65898742
1000624,9,93138688
1000625,9,20522575
1000626,4,97167224
1000627,7,40503401
1000628,3,24874473
1000629,9,79784459
1000630,3,51233536
1000631,2,34200011
1000632,2,44329759
1000633,2,47913584
1000634,3,28136153
1000635,2,89207042
1000636,8,77775976
1000637,2,60899296
1000638,5,7370238
1000639,1,56145934
1000640,1,83201674
1000641,6,62561000
1000642,7,96980541
1000643,5,73014684
1000644,3,1315897
1000645,1,12015397
1000646,9,33114801
1000647,4,97270524
1000648,10,15624606
1000649,3,91238040
1000650,8,59127955
1000651,10,41939343
1000652,8,73390664
1000653,8,44172625
1000654,7,26588873
1000655,7,43234334
1000656,9,433499
1000657,7,43415427
1000658,10,80617688
1000659,7,59167340
1000660,3,23738874
1000661,7,17222808
1000662,8,46274454
1000663,10,65306276
1000664,6,94071853
1000665,3,72776645
1000666,7,80952511
1000667,8,32892281
1000668,2,82276010
1000669,5,77183442
1000670,6,4062245
1000671,7,57573291
1000672,3,19178553
1000673,5,42954237
1000674,7,9644165
1000675,4,48109585
1000676,5,76869184
1000677,2,23927672
1000678,7,25836130
1000679,5,27903167
1000680,7,1332423
1000681,7,24290738
1000682,2,18343048
1000683,7,91669392
1000684,9,65431887
1000685,4,32090712
1000686,5,71279657
1000687,3,83637297
1000688,8,24687013
1000689,7,72891913
1000690,9,31116105
1000691,10,79371284
1000692,10,29307524
1000693,6,44272959
1000694,4,38523472
1000695,5,8770556
1000696,10,63150277
1000697,8,45131012
1000698,5,82442585
1000699,2,75466069
1000700,8,67339308
1000701,1,20758917
1000702,9,29861565
1000703,10,34120115
1000704,10,23462409
1000705,4,72257833
1000706,9,91220909
1000707,3,6562954
1000708,6,20144896
1000709,8,33612380
1000710,1,97197298
1000711,2,53551367
1000712,3,4933219
1000713,2,23133066
1000714,7,85045731
1000715,10,16794304
1000716,2,12234478
1000717,3,94820362
1000718,9,26319906
1000719,5,48069172
1000720,8,47892596
1000721,3,87818825
1000722,3,93712617
1000723,2,12825940
1000724,6,18656048
1000725,5,19969929
1000726,5,6136645
1000727,6,35958461
1000728,3,40218281
1000729,2,67650136
1000730,4,27636882
1000731,1,12568856
1000732,8,8252219
1000733,6,89059705
1000734,1,6075731
1000735,3,25080723
1000736,3,70055353
1000737,3,3402193
1000738,9,26955803
1000739,10,9989396
1000740,9,79373398
1000741,4,96997490
1000742,8,82232576
1000743,1,92123918
1000744,10,2922600
1000745,4,36086692
1000746,6,29029075
1000747,1,13201832
1000748,1,78478148
1000749,6,95597621
1000750,5,13480547
1000751,8,90839401
1000752,8,13529789
1000753,7,32853625
1000754,6,83777943
1000755,1,72167191
1000756,2,90234790
1000757,3,61253596
1000758,9,79567941
1000759,10,96093220
1000760,2,17419924
1000761,9,25744256
1000762,2,96224225
1000763,3,41737351
1000764,6,35836668
1000765,3,88159434
1000766,8,1438263
1000767,6,67623476
1000768,2,26981466
1000769,8,288823
1000770,7,84778892
1000771,5,21179320
1000772,7,74026671
1000773,3,11035095
1000774,8,15714656
1000775,10,66503365
1000776,5,92152924
1000777,10,3146292
1000778,10,25438605
1000779,8,73383319
1000780,2,45807070
1000781,6,48201741
1000782,6,24813507
1000783,6,77071897
1000784,8,77939387
1000785,1,54268699
1000786,4,57245914
1000787,3,52101411
1000788,4,35611089
1000789,5,75590404
1000790,9,12414313
1000791,6,55209927
1000792,10,39218608
1000793,1,64369399
1000794,4,19970877
1000795,3,42151560
1000796,6,56894561
1000797,2,48851299
1000798,2,2183967
1000799,2,61234215
1000800,5,80523156
1000801,9,31003507
1000802,1,64857203
1000803,8,97138381
1000804,6,24826426
1000805,5,77863850
1000806,9,39033616
1000807,8,94620717
1000808,9,48582092
1000809,1,84875879
1000810,9,97763733
1000811,2,73672633
1000812,2,3605571
1000813,9,61634251
1000814,4,47172392
1000815,2,89164615
1000816,8,29695054
1000817,1,61293407
1000818,3,33447770
1000819,3,38089471
1000820,3,31933351
1000821,1,89261535
1000822,7,9555029
1000823,5,58274436
1000824,10,16706832
1000825,6,63162278
1000826,7,78631181
1000827,10,51037835
1000828,2,94948818
1000829,4,17361966
1000830,4,81001960
1000831,3,64735750
1000832,5,28387804
1000833,2,71081049
1000834,10,32422042
1000835,6,61624741
1000836,9,75685145
1000837,8,98622967
1000838,7,49745966
1000839,10,31593426
1000840,5,45458456
1000841,9,28099601
1000842,2,50478470
1000843,9,830024
1000844,10,92660217
1000845,8,18067186
1000846,7,64214217
1000847,3,45534438
1000848,8,80950965
1000849,10,26678897
1000850,10,3963135
1000851,5,25241804
1000852,10,31475867
1000853,10,52126216
1000854,1,19880148
1000855,3,18588063
1000856,1,27132984
1000857,4,97377271
1000858,2,3539740
1000859,4,4070245
1000860,1,87985859
1000861,7,32816205
1000862,4,31903960
1000863,7,25117832
1000864,9,9707210
1000865,2,39161493
1000866,5,50911006
1000867,2,91386951
1000868,9,8171833
1000869,5,49003250
1000870,9,42297840
1000871,4,84825252
1000872,7,38117785
1000873,5,3796851
1000874,4,11372576
1000875,5,17923780
1000876,8,59199457
1000877,8,4842231
1000878,3,11130211
1000879,3,48117492
1000880,2,17728169
1000881,1,32339345
1000882,10,60473518
1000883,1,39894975
1000884,4,3719524
1000885,10,40332455
1000886,5,34258732
1000887,2,50860373
1000888,10,10632577
1000889,7,92817381
1000890,1,20395571
1000891,7,50356442
1000892,6,10736889
1000893,10,72059072
1000894,2,2855383
1000895,9,11182884
1000896,2,27060719
1000897,2,98878124
1000898,2,89453523
1000899,3,3369486
1000900,9,2134824
1000901,4,63686887
1000902,7,59885481
1000903,6,62094329
1000904,3,2529582
1000905,8,4882950
1000906,8,73895736
1000907,4,71457228
1000908,10,54061903
1000909,6,45001623
1000910,7,89613670
1000911,10,5895130
1000912,5,29528075
1000913,7,11787870
1000914,1,85691967
1000915,6,14730683
1000916,4,52478016
1000917,1,39537774
1000918,9,21361616
1000919,10,90842710
1000920,1,40205229
1000921,3,19262650
1000922,4,47710795
1000923,5,10612992
1000924,4,11673223
1000925,9,56272907
1000926,2,34782317
1000927,4,2539849
1000928,1,35181555
1000929,2,40709277
1000930,1,27708036
1000931,10,23040858
1000932,9,14578526
1000933,7,29374303
1000934,8,84874260
1000935,10,70259101
1000936,7,44789085
1000937,6,40813731
1000938,7,84526437
1000939,8,52856357
1000940,8,90562864
1000941,10,65095060
1000942,1,14443376
1000943,6,32088528
1000944,7,65617791
1000945,1,36148833
1000946,7,35749641
1000947,1,49606538
1000948,1,34139876
1000949,2,32894432
1000950,4,30664498
1000951,10,57154138
1000952,5,29530010
1000953,8,78170668
1000954,4,34006096
1000955,9,87974470
1000956,2,48702485
1000957,10,81497433
1000958,3,94846376
1000959,2,80557266
1000960,5,86238602
1000961,9,58303872
1000962,4,79126422
1000963,6,40513102
1000964,6,10494110
1000965,7,30647553
1000966,3,14854996
1000967,2,84275703
1000968,8,72356213
1000969,8,4912151
1000970,8,69603075
1000971,4,48132154
1000972,5,79369832
1000973,9,58712948
1000974,3,56485441
1000975,10,7895390
1000976,9,84064877
1000977,8,81893517
1000978,7,38802753
1000979,8,80062830
1000980,4,39977073
1000981,5,92185127
1000982,2,70766792
1000983,1,52423757
1000984,7,91601050
1000985,9,5517667
1000986,9,50317361
1000987,1,33736607
1000988,2,83990015
1000989,4,93561325
1000990,4,25022374
1000991,1,36181900
1000992,3,59240488
1000993,6,15751087
1000994,8,21846867
1000995,10,62847243
1000996,9,41959426
1000997,8,93154788
1000998,7,25564841
1000999,4,29348897
1001000,3,72737516
1001001,5,69771032
1001002,1,82815691
1001003,3,63984140
1001004,3,72675883
1001005,5,60800575
1001006,7,39752839
1001007,2,53197609
1001008,5,26668404
1001009,5,89763882
1001010,5,35715508
1001011,5,81624482
1001012,7,82656694
1001013,9,6560361
1001014,9,95783557
1001015,5,96395934
1001016,2,32115186
1001017,2,66789390
1001018,5,41639325
1001019,3,64942037
1001020,3,25770502
1001021,3,53973757
1001022,2,35250457
1001023,8,42170737
1001024,5,47573946
1001025,1,99827309
1001026,9,60274770
1001027,2,41363026
1001028,3,27243101
1001029,6,41099128
1001030,2,39009606
1001031,6,10336649
1001032,10,14390353
1001033,3,53277612
1001034,1,24725002
1001035,2,67146739
1001036,5,7572749
1001037,9,5779120
1001038,9,65687024
1001039,10,73679016
1001040,10,50566007
1001041,10,8756994
1001042,7,58613536
1001043,2,79324350
1001044,5,66414664
1001045,5,52048571
1001046,8,62835015
1001047,9,64531783
1001048,7,1903790
1001049,1,99659245
1001050,7,6379426
1001051,5,53206575
1001052,8,96320148
1001053,1,66630121
1001054,2,86971460
1001055,5,31031544
1001056,8,99002730
1001057,3,9197538
1001058,5,91591169
1001059,8,45950086
1001060,2,44827205
1001061,7,54042197
1001062,8,98659882
1001063,7,66791044
1001064,4,71928675
1001065,8,3501724
1001066,10,6009957
1001067,5,63616476
1001068,4,4437817
1001069,8,73133424
1001070,10,2260691
1001071,5,98637784
1001072,6,88969265
1001073,4,67632954
1001074,7,32603632
1001075,2,78124841
1001076,3,64464815
1001077,9,18026274
1001078,9,52820511
1001079,9,84940981
1001080,6,35645513
1001081,9,31293198
1001082,6,16845812
1001083,2,72487753
1001084,6,15170791
1001085,7,24866567
1001086,7,72088316
1001087,7,14706046
1001088,10,85763738
1001089,2,57892562
1001090,6,7008623
1001091,7,70290602
1001092,5,16094135
1001093,1,9965631
1001094,3,43287457
1001095,9,44266590
1001096,10,69443486
1001097,2,52904955
1001098,6,81286906
1001099,5,95130105
1001100,8,88714179
1001101,6,66337482
1001102,5,45341356
1001103,5,37155155
1001104,1,99479821
1001105,5,79125993
1001106,10,20552290
1001107,9,20757441
1001108,1,23573866
1001109,7,84205537
1001110,6,93945071
1001111,5,42182677
1001112,8,52351739
1001113,3,70365903
1001114,10,14030126
1001115,6,68652163
1001116,2,66603592
1001117,2,32688822
1001118,8,58487569
1001119,10,51663682
1001120,5,4243568
1001121,7,52235926
1001122,4,85718102
1001123,8,28930299
1001124,8,81153091
1001125,4,76643373
1001126,1,2478240
1001127,3,15369409
1001128,6,29475465
1001129,4,23219518
1001130,1,37775918
1001131,1,96210588
1001132,3,59355606
1001133,10,56681899
1001134,4,37107804
1001135,5,8239375
1001136,8,38014875
1001137,4,97347216
1001138,2,50093788
1001139,8,80520406
1001140,5,25428837
1001141,3,44456097
1001142,5,2517472
1001143,10,10179446
1001144,7,57089354
1001145,3,52963083
1001146,5,17177550
1001147,5,76060519
1001148,7,94349849
1001149,8,73841801
1001150,7,19850602
1001151,7,66272628
1001152,2,86721168
1001153,1,1798602
1001154,7,57335395
1001155,6,97067921
1001156,8,45128064
1001157,3,45370034
1001158,2,91893874
1001159,2,10491527
1001160,1,37286181
1001161,4,16164046
1001162,1,3435465
1001163,4,53302760
1001164,4,78293488
1001165,5,11302456
1001166,8,6223980
1001167,3,81523446
1001168,6,61475165
1001169,6,62963765
1001170,2,48845781
1001171,10,58514380
1001172,9,33377461
1001173,10,94160541
1001174,5,33947369
1001175,3,7536529
1001176,9,10264556
1001177,3,27873177
1001178,8,17870450
1001179,8,83120900
1001180,1,27092939
1001181,7,89754144
1001182,4,99347312
1001183,4,75510380
1001184,9,65715385
1001185,10,83067912
1001186,7,64277597
1001187,1,33259014
1001188,3,6137366
1001189,3,48575423
1001190,9,18684862
1001191,6,80671952
1001192,6,70763804
1001193,10,96816743
1001194,8,12753584
1001195,4,36440830
1001196,5,79672440
1001197,9,22990408
1001198,8,1426319
1001199,2,55929077
1001200,2,11800328
1001201,3,42096051
1001202,3,9706613
1001203,8,74099389
1001204,8,30027307
1001205,6,67683431
1001206,2,37881666
1001207,8,56520349
1001208,1,1115285
1001209,8,82712752
1001210,1,25523628
1001211,9,99713159
1001212,10,56276218
1001213,7,64092943
1001214,4,1200728
1001215,7,35644595
1001216,9,6181953
1001217,1,71356620
1001218,4,73833061
1001219,9,38706509
1001220,8,89231369
1001221,6,91568491
1001222,7,86526678
1001223,4,1247850
1001224,8,9687220
1001225,10,69224685
1001226,10,27104436
1001227,4,67214538
1001228,8,36765956
1001229,6,45611137
1001230,2,32225799
1001231,6,4204085
1001232,3,49090915
1001233,10,19585831
1001234,1,18330306
1001235,4,76552084
1001236,6,44545341
1001237,10,79446973
1001238,2,67687260
1001239,8,66256611
1001240,4,60074999
1001241,4,67043013
1001242,10,31331618
1001243,2,20081865
1001244,1,61676342
1001245,4,38874190
1001246,2,87504001
1001247,2,24884334
1001248,5,57676344
1001249,1,29650074
1001250,9,56996909
1001251,1,7303628
1001252,1,98222203
1001253,8,9595095
1001254,3,55625012
1001255,6,54914523
1001256,10,4149401
1001257,1,24731658
1001258,8,7837492
1001259,9,94962233
1001260,5,39197659
1001261,6,21019047
1001262,4,53036553
1001263,4,72210927
1001264,7,6942711
1001265,3,25996719
1001266,9,52696124
1001267,5,74878438
1001268,2,89178789
1001269,5,81721710
1001270,6,79712240
1001271,8,64495489
1001272,3,44044931
1001273,5,20112763
1001274,2,16209633
1001275,5,81417787
1001276,4,23047531
1001277,7,13815779
1001278,4,89256995
1001279,7,5738138
1001280,3,43173198
1001281,9,63290561
1001282,3,70680528
1001283,3,9592450
1001284,4,65778904
1001285,2,97169797
1001286,9,12563584
1001287,4,95393541
1001288,5,41862377
1001289,1,33197933
1001290,10,32679032
1001291,6,32033909
1001292,4,72304836
1001293,7,81624885
1001294,9,8545907
1001295,2,86373661
1001296,9,36239503
1001297,6,98035308
1001298,7,96816795
1001299,10,86370513
1001300,9,39268486
1001301,2,93837633
1001302,5,13670991
1001303,4,78478383
1001304,10,30108327
1001305,6,43103986
1001306,10,40718098
1001307,8,92495847
1001308,4,62254497
1001309,1,81039968
1001310,7,69494630
1001311,5,68271088
1001312,2,71748918
1001313,6,33858922
1001314,3,63687078
1001315,6,61555666
1001316,4,70219749
1001317,7,86084488
1001318,5,922850
1001319,8,85542650
1001320,4,21377892
1001321,3,2932599
1001322,4,64998937
1001323,9,49959088
1001324,4,71234691
1001325,2,33275274
1001326,10,36831729
1001327,2,51108309
1001328,3,81537362
1001329,6,23603158
1001330,5,37641886
1001331,8,20168664
1001332,6,26911700
1001333,6,33557595
1001334,8,55649684
1001335,6,46187678
1001336,7,92537906
1001337,2,92840947
1001338,5,540180
1001339,10,65544310
1001340,4,29707890
1001341,3,53291524
1001342,4,59783107
1001343,8,6835872
1001344,9,668055
1001345,2,85121505
1001346,2,63569362
1001347,9,82389487
1001348,2,82304182
1001349,10,62233499
1001350,8,15482977
1001351,9,83324885
1001352,2,36953822
1001353,6,28391315
1001354,4,99791038
1001355,5,29513569
1001356,1,176763
1001357,9,948955
1001358,2,62518951
1001359,2,59096399
1001360,5,78238948
1001361,9,5222988
1001362,9,99291943
1001363,2,86772896
1001364,5,98678345
1001365,3,51637902
1001366,2,7545758
1001367,2,99273867
1001368,7,61094052
1001369,8,82840256
1001370,7,67416967
1001371,2,49451276
1001372,9,51777172
1001373,5,20439284
1001374,3,7277880
1001375,4,64655584
1001376,8,57504561
1001377,10,20736900
1001378,7,59696750
1001379,6,28798023
1001380,2,47376463
1001381,8,7872875
1001382,1,5898252
1001383,10,55207729
1001384,3,16142884
1001385,6,30479620
1001386,6,75075875
1001387,1,55854826
1001388,2,81199892
1001389,2,32203146
1001390,9,2101805
1001391,3,14779143
1001392,8,30261466
1001393,7,17727236
1001394,6,32814280
1001395,9,90280814
1001396,6,73701973
1001397,8,92904689
1001398,1,59993861
1001399,5,46895503
