262,6,68224
263,8,14191
264,8,90042
265,9,41988
266,3,6477
267,3,36342
268,10,65815
269,4,60643
270,8,9786
271,10,79607
272,9,7940
273,5,1736
274,5,39722
275,10,34756
276,4,34365
277,3,90029
278,7,96764
279,10,87077
280,2,92922
281,1,36206
282,1,28983
283,2,99003
284,10,38335
285,1,10262
286,9,92011
287,7,19512
288,9,42693
289,9,73570
290,6,3832
291,2,26448
292,3,50084
293,6,72950
294,9,34769
295,5,96008
296,7,38556
297,9,10387
298,6,89096
299,6,95669
300,9,68482
301,10,24161
302,5,3210
303,6,23609
304,9,23482
305,3,88078
306,6,17075
307,3,37231
308,9,79608
309,2,28938
310,6,82747
311,8,41861
312,1,61775
313,10,16440
314,9,45127
315,8,51965
316,9,58817
317,7,56893
318,3,48746
319,3,83632
320,2,97579
321,1,51430
322,10,78018
323,8,34870
324,5,71556
325,6,74879
326,7,13886
327,9,49237
328,2,30721
329,9,80175
330,6,75636
331,3,56928
332,9,54935
333,6,75409
334,1,72448
335,2,49963
336,1,38756
337,2,6966
338,1,58863
339,5,8885
340,6,28500
341,6,52879
342,4,56472
343,9,11040
344,3,12751
345,2,79745
346,2,81477
347,10,30989
348,2,94953
349,3,92654
350,5,51207
351,3,75229
352,4,27720
353,2,95734
354,5,42123
355,1,23011
356,3,4541
357,8,92759
358,4,58285
359,9,46838
360,2,62678
361,3,66738
362,3,6298
363,8,36125
364,5,93290
365,1,94176
366,6,46250
367,7,34436
368,2,91135
369,4,92852
370,3,11228
371,8,79296
372,2,76610
373,9,32419
374,8,16389
375,10,16342
376,7,83030
377,6,33435
378,10,49849
379,10,6901
380,5,9526
381,6,31259
382,6,73754
383,4,70173
384,4,17063
385,4,64438
386,3,33916
387,8,5237
388,6,80300
389,7,19687
390,5,21863
391,5,46216
392,2,48035
393,10,1387
394,1,30776
395,7,54630
396,4,33177
397,3,75853
398,10,11957
399,2,93426
400,2,6862
401,10,58615
402,3,46555
403,10,19893
404,8,96712
405,10,63764
406,4,75777
407,4,50651
408,6,40483
409,4,49857
410,1,64195
411,2,59637
412,1,75631
413,5,92170
414,10,74753
415,10,55445
416,9,95693
417,4,37485
418,8,41271
419,1,65941
420,8,74199
421,7,42477
422,3,30291
423,4,24700
424,6,69153
425,10,3472
426,4,61785
427,4,32088
428,8,85204
429,8,59791
430,9,80176
431,3,86751
432,3,52973
433,5,42349
434,4,60110
435,5,67227
436,8,1602
437,5,33338
438,9,62359
439,10,77521
440,3,87813
441,9,87273
442,5,54872
443,2,77053
444,6,54292
445,7,59348
446,4,89329
447,2,40077
448,7,45305
449,8,8327
450,1,93340
451,10,88476
452,10,48119
453,6,99918
454,7,7262
455,8,16496
456,7,73631
457,2,64806
458,9,22209
459,3,2443
460,2,77961
461,5,79213
462,10,43868
463,4,97204
464,4,28645
465,7,5788
466,2,58589
467,8,32088
468,6,45934
469,6,9390
470,10,16218
471,7,72804
472,7,81117
473,6,73588
474,2,43102
475,2,73232
476,8,97897
477,5,15660
478,8,36830
479,4,13047
480,10,89240
481,9,28222
482,8,68720
483,9,73887
484,3,45297
485,4,74707
486,4,9246
487,8,1462
488,1,91149
489,3,65724
490,10,50891
491,5,6198
492,1,44908
493,7,39516
494,4,15695
495,4,70649
496,1,45989
497,8,19985
498,4,59843
499,6,95791
500,7,33150
501,4,73801
502,4,38321
503,10,7115
504,1,12566
505,5,69281
506,3,97760
507,8,79992
508,10,60922
509,3,92629
510,3,16717
511,5,31398
512,6,76898
513,4,27524
514,5,77329
515,2,72019
516,3,77921
517,6,91781
518,8,80077
519,1,71207
520,3,25443
521,1,79139
522,8,9694
523,9,36430
524,6,82358
525,9,6577
526,7,77777
527,1,42718
528,6,46579
529,2,19931
530,5,6316
531,1,31562
532,6,2224
533,5,65654
534,2,71444
535,2,78697
536,3,91434
537,9,72514
538,7,42214
539,10,34185
540,8,51204
541,3,22226
542,8,20819
543,2,55785
544,10,95635
545,3,86237
546,4,13674
547,10,64017
548,1,83735
549,4,67103
550,1,15928
551,3,34371
552,5,53869
553,3,26073
554,2,71116
555,9,32819
556,1,81130
557,6,47417
558,10,38115
559,7,62506
560,1,1339
561,7,98159
562,6,43684
563,8,77183
564,6,79807
565,4,24632
566,10,21665
567,7,59941
568,3,62807
569,6,44099
570,9,50824
571,4,56553
572,2,47579
573,5,12786
574,5,59248
575,1,15066
576,2,66393
577,10,79755
578,10,52573
579,5,34814
580,2,2685
581,1,5634
582,10,30636
583,5,5321
584,6,75383
585,6,64152
586,10,83364
587,4,52318
588,9,14388
589,6,78150
590,5,3582
591,9,7572
592,9,20657
593,3,68698
594,1,37927
595,3,35290
596,7,36521
597,9,12953
598,2,88768
599,10,2905
600,10,27949
601,8,3677
602,1,13289
603,2,39741
604,5,95281
605,7,27625
606,8,17349
607,9,5214
608,7,40642
609,1,20888
610,9,65917
611,8,81724
612,1,39177
613,9,29735
614,7,77767
615,9,76162
616,6,44493
617,2,81016
618,3,83525
619,3,71674
620,3,84862
621,4,4112
622,6,44375
623,3,76233
624,6,30804
625,3,29055
626,5,11822
627,4,83999
628,2,50571
629,9,37628
630,9,4664
631,7,79648
632,8,74222
633,9,10023
634,3,24325
635,6,86761
636,8,41783
637,9,86437
638,2,29279
639,8,19487
640,1,75547
641,6,1143
642,2,74199
643,5,4345
644,9,13370
645,1,69347
646,7,87713
647,10,70187
648,4,91869
649,5,27297
650,2,22754
651,4,49561
652,1,33577
653,5,18153
654,5,60896
655,2,10085
656,7,30580
657,10,11580
658,2,59214
659,4,39072
660,10,66742
661,6,44426
662,10,93062
663,8,33867
664,5,19386
665,6,51066
666,3,6382
667,4,80299
668,8,52282
669,9,90319
670,2,94170
671,2,16115
672,6,11442
673,4,54313
674,7,63073
675,3,43704
676,4,49651
677,2,78427
678,3,66808
679,6,98788
680,4,63213
681,9,65420
682,6,6677
683,3,89294
684,5,26030
685,1,77226
686,4,98768
687,10,37348
688,7,36087
689,4,62237
690,9,6614
691,10,20429
692,3,3793
693,4,72422
694,6,24105
695,6,16254
696,4,31234
697,5,90752
698,7,3416
699,3,39204
700,2,60072
701,7,22506
702,5,90648
703,3,35496
704,8,45914
705,5,58992
706,3,17301
707,10,22504
708,4,46435
709,7,84693
710,5,31099
711,5,39430
712,1,48021
713,9,2793
714,2,86230
715,9,74014
716,10,66291
717,4,46739
718,1,18873
719,3,93925
720,2,39626
721,9,4212
722,4,44597
723,10,16515
724,4,26818
725,2,9691
726,1,94485
727,1,4040
728,3,22993
729,9,11525
730,10,30230
731,1,11308
732,6,59916
733,9,91431
734,7,95767
735,10,97107
736,4,62879
737,8,91060
738,4,71601
739,2,11203
740,10,38764
741,3,40389
742,4,39746
743,1,90703
744,5,84216
745,9,74501
746,8,69449
747,9,86570
748,3,62774
749,6,78912
750,1,2692
751,8,99631
752,4,50663
753,9,3842
754,4,28787
755,3,48538
756,8,61789
757,10,87379
758,10,26084
759,9,42862
760,9,23926
761,8,92498
762,10,51949
763,9,47402
764,8,31423
765,3,41443
766,4,80824
767,6,50833
768,9,20873
769,4,98602
770,10,19134
771,1,72120
772,6,36052
773,4,58621
774,7,19429
775,5,72075
776,10,45953
777,2,48428
778,10,76619
779,4,19231
780,7,48945
781,3,7892
782,3,89379
783,1,26357
784,2,17271
785,4,55810
786,2,14304
787,6,37982
788,4,74853
789,1,91708
790,1,90909
791,3,2256
792,9,19035
793,10,21411
794,2,10587
795,2,50266
796,7,62141
797,8,8523
798,6,86080
799,7,73619
800,1,55752
801,5,62292
802,10,73656
803,9,31258
804,8,45267
805,10,47113
806,2,12439
807,5,6998
808,7,21719
809,7,67566
810,10,80417
811,2,78722
812,8,8657
813,3,81332
814,3,98812
815,10,47391
816,9,90388
817,10,61136
818,6,93051
819,3,64803
820,7,60243
821,9,36096
822,2,65734
823,10,80332
824,8,83027
825,6,96323
826,10,99658
827,1,51317
828,8,65939
829,3,91218
830,2,15858
831,10,10121
832,2,87897
833,2,84906
834,8,24280
835,6,53696
836,10,93938
837,8,14768
838,2,45150
839,10,22260
840,3,61772
841,2,22648
842,2,16518
843,6,91051
844,9,25495
845,6,27479
846,1,67126
847,9,51307
848,9,45738
849,9,23026
850,1,52750
851,7,13797
852,9,26701
853,9,30694
854,7,77945
855,3,83321
856,5,41058
857,6,50229
858,7,67863
859,1,19144
860,5,86370
861,8,84280
862,5,29606
863,3,59255
864,9,24381
865,1,16624
866,1,51857
867,4,36599
868,5,52403
869,8,10050
870,10,40842
871,2,5766
872,6,27014
873,1,57659
874,10,75895
875,8,16406
876,1,20225
877,4,52733
878,6,74792
879,2,24322
880,6,6325
881,3,77106
882,9,80124
883,2,19287
884,6,17065
885,6,78683
886,5,76339
887,10,64270
888,9,97261
889,10,40386
890,2,12225
891,5,69684
892,1,20065
893,5,99891
894,1,91653
895,1,67539
896,4,85877
897,2,85422
898,6,71930
899,1,4978
900,2,98679
901,10,69071
902,8,33738
903,10,93415
904,10,86696
905,1,46780
906,7,88418
907,9,69054
908,6,39475
909,10,83737
910,3,51706
911,1,31866
912,9,72173
913,6,62069
914,4,12448
915,1,34438
916,5,41921
917,7,12544
918,7,81229
919,8,74640
920,1,24413
921,7,69131
922,10,51304
923,3,43340
924,5,47826
925,5,39111
926,9,65511
927,7,90637
928,10,62662
929,1,96341
930,9,49957
931,1,78740
932,8,68718
933,4,5137
934,7,84564
935,2,18971
936,4,90224
937,3,86335
938,6,58868
939,7,47753
940,2,63152
941,6,78543
942,3,13793
943,7,8409
944,6,91731
945,10,31386
946,5,99263
947,10,73223
948,1,47468
949,5,84309
950,8,13923
951,2,8120
952,2,10028
953,8,86362
954,6,71105
955,3,51290
956,6,72594
957,10,52857
958,5,79167
959,2,7092
960,7,20851
961,4,11392
962,1,20601
963,6,1999
964,6,38279
965,2,25757
966,2,50617
967,6,10559
968,6,1741
969,1,36182
970,4,1829
971,6,28866
972,1,85009
973,6,50034
974,9,31844
975,8,51894
976,8,96501
977,7,19250
978,4,76996
979,2,5599
980,9,76576
981,5,34864
982,9,82162
983,6,63625
984,8,45902
985,8,2957
986,5,37991
987,4,40444
988,1,42217
989,5,90098
990,9,42428
991,2,81416
992,10,4625
993,8,31395
994,10,86845
995,4,90540
996,9,58965
997,2,8945
998,5,70264
999,3,49614
1000,7,51542
